frame,time_sec,model_tag,class_id,class_name,confidence,x1,y1,x2,y2
7384,246.135,coco_yolov8s,0,person,0.3361,1604.2,0.0,1919.7,496.4
7385,246.169,coco_yolov8s,0,person,0.7852,1590.8,299.1,1898.3,756.6
7385,246.169,coco_yolov8s,0,person,0.4581,1599.8,0.7,1919.0,491.6
7386,246.202,coco_yolov8s,0,person,0.7827,1557.9,313.9,1888.7,754.4
7386,246.202,coco_yolov8s,0,person,0.2644,1588.8,198.3,1900.5,489.9
7386,246.202,coco_yolov8s,0,person,0.2533,1599.5,1.0,1797.8,230.9
7387,246.235,coco_yolov8s,0,person,0.7724,1551.9,200.6,1885.2,755.4
7388,246.269,coco_yolov8s,0,person,0.6914,1566.9,319.1,1867.4,751.0
7388,246.269,coco_yolov8s,0,person,0.4846,1549.8,5.1,1869.2,756.6
7389,246.302,coco_yolov8s,0,person,0.7365,1564.5,321.4,1863.2,752.7
7389,246.302,coco_yolov8s,0,person,0.6697,1507.8,0.6,1865.2,622.0
7390,246.335,coco_yolov8s,0,person,0.7917,1493.8,1.2,1858.5,757.3
7390,246.335,coco_yolov8s,0,person,0.4585,1552.0,329.1,1848.1,755.5
7391,246.369,coco_yolov8s,0,person,0.7844,1487.1,2.1,1836.4,761.2
7392,246.402,coco_yolov8s,0,person,0.7287,1484.9,1.7,1820.5,763.6
7392,246.402,coco_yolov8s,0,person,0.3164,1487.3,232.6,1819.4,759.1
7393,246.435,coco_yolov8s,0,person,0.4707,1593.2,460.2,1808.6,763.4
7393,246.435,coco_yolov8s,0,person,0.3183,1461.1,0.0,1790.9,487.5
7393,246.435,coco_yolov8s,0,person,0.3102,1465.1,2.6,1807.8,766.0
7394,246.469,coco_yolov8s,0,person,0.8644,1453.5,1.3,1798.5,768.8
7394,246.469,coco_yolov8s,0,person,0.2608,1090.2,259.5,1248.5,749.3
7395,246.502,coco_yolov8s,0,person,0.8619,1581.4,436.4,1794.3,772.3
7395,246.502,coco_yolov8s,0,person,0.8467,1454.4,1.4,1758.1,511.9
7395,246.502,coco_yolov8s,0,person,0.3084,1085.3,283.8,1239.4,682.9
7396,246.535,coco_yolov8s,0,person,0.8068,1450.1,4.4,1781.7,774.2
7396,246.535,coco_yolov8s,0,person,0.2726,1080.1,296.8,1236.3,762.1
7397,246.569,coco_yolov8s,0,person,0.7873,1449.3,16.4,1775.3,779.2
7398,246.602,coco_yolov8s,0,person,0.4641,1452.7,37.0,1767.2,779.8
7398,246.602,coco_yolov8s,0,person,0.4606,1452.0,39.3,1726.9,540.0
7399,246.635,coco_yolov8s,0,person,0.8337,1448.9,59.3,1724.0,547.9
7399,246.635,coco_yolov8s,0,person,0.6354,1527.2,517.6,1761.9,781.6
7400,246.669,coco_yolov8s,0,person,0.7799,1448.9,78.6,1691.7,540.8
7400,246.669,coco_yolov8s,0,person,0.4641,1243.0,491.4,1752.4,784.1
7401,246.702,coco_yolov8s,0,person,0.5491,1430.7,93.2,1746.4,780.4
7401,246.702,coco_yolov8s,0,person,0.2808,1432.2,92.3,1682.2,559.5
7402,246.735,coco_yolov8s,0,person,0.5853,1412.4,98.0,1667.7,563.3
7402,246.735,coco_yolov8s,0,person,0.5448,1026.8,326.4,1200.0,766.0
7402,246.735,coco_yolov8s,0,person,0.3627,1407.4,493.3,1740.9,780.8
7403,246.769,coco_yolov8s,0,person,0.6642,1375.4,101.3,1731.8,778.9
7403,246.769,coco_yolov8s,0,person,0.5030,1019.7,324.4,1192.2,767.4
7404,246.802,coco_yolov8s,0,person,0.6179,1338.9,103.8,1719.6,778.9
7405,246.835,coco_yolov8s,0,person,0.7968,1260.5,103.0,1716.8,778.2
7406,246.869,coco_yolov8s,0,person,0.7855,1243.3,102.5,1704.6,780.9
7407,246.902,coco_yolov8s,0,person,0.5722,1243.1,103.9,1696.8,782.3
7408,246.935,coco_yolov8s,0,person,0.4218,1243.6,106.1,1692.0,781.4
7409,246.969,coco_yolov8s,0,person,0.4493,1014.8,342.4,1153.5,769.2
7409,246.969,coco_yolov8s,0,person,0.2668,1247.3,118.9,1687.0,781.1
7409,246.969,coco_yolov8s,0,person,0.2501,1245.6,366.1,1682.8,784.8
7410,247.002,coco_yolov8s,0,person,0.7598,1246.9,128.1,1680.4,786.7
7410,247.002,coco_yolov8s,0,person,0.3312,1012.0,358.2,1145.5,784.3
7411,247.035,coco_yolov8s,0,person,0.8856,1244.1,134.1,1671.0,792.6
7412,247.069,coco_yolov8s,0,person,0.5575,1260.6,136.5,1519.4,582.1
7412,247.069,coco_yolov8s,0,person,0.3935,1249.0,136.1,1520.0,774.3
7412,247.069,coco_yolov8s,0,person,0.3600,1418.8,381.7,1665.7,796.3
7412,247.069,coco_yolov8s,0,person,0.2660,1282.3,379.0,1667.1,796.3
7413,247.102,coco_yolov8s,0,person,0.6857,1247.7,157.0,1511.1,772.4
7413,247.102,coco_yolov8s,0,person,0.3241,1427.7,393.6,1661.4,793.5
7414,247.135,coco_yolov8s,0,person,0.4386,1254.7,173.3,1517.2,678.2
7415,247.169,coco_yolov8s,0,person,0.4054,1772.6,0.5,1918.9,183.2
7415,247.169,coco_yolov8s,0,person,0.3161,1250.9,186.0,1484.6,771.2
7416,247.202,coco_yolov8s,0,person,0.3488,1774.9,8.9,1919.0,184.5
7416,247.202,coco_yolov8s,0,person,0.2540,1247.4,187.8,1492.3,765.7
7417,247.235,coco_yolov8s,0,person,0.4308,1758.3,20.2,1919.4,210.0
7418,247.269,coco_yolov8s,0,person,0.8147,1208.5,188.8,1625.8,794.2
7418,247.269,coco_yolov8s,0,person,0.5044,1741.3,15.5,1918.8,291.6
7419,247.302,coco_yolov8s,0,person,0.6142,1249.2,186.7,1623.8,786.0
7419,247.302,coco_yolov8s,0,person,0.2794,1720.7,19.8,1919.0,351.0
7419,247.302,coco_yolov8s,0,person,0.2645,1721.9,17.3,1919.5,581.6
7420,247.335,coco_yolov8s,0,person,0.6420,1182.3,186.2,1621.0,788.8
7420,247.335,coco_yolov8s,0,person,0.6294,1676.0,1.5,1919.2,549.4
7421,247.369,coco_yolov8s,0,person,0.7650,1689.3,4.1,1919.1,568.1
7421,247.369,coco_yolov8s,0,person,0.6682,1164.7,186.2,1606.2,794.2
7421,247.369,coco_yolov8s,0,person,0.3896,1164.4,195.3,1421.6,682.5
7421,247.369,coco_yolov8s,0,person,0.2916,1294.6,393.8,1605.7,768.9
7422,247.402,coco_yolov8s,0,person,0.8520,1656.1,0.5,1919.3,589.6
7422,247.402,coco_yolov8s,0,person,0.5139,1312.8,397.3,1591.8,761.4
7422,247.402,coco_yolov8s,0,person,0.4662,1155.2,192.7,1413.1,686.3
7422,247.402,coco_yolov8s,0,person,0.3696,1155.1,186.4,1591.9,769.4
7423,247.435,coco_yolov8s,0,person,0.8196,1656.1,0.8,1919.3,600.7
7423,247.435,coco_yolov8s,0,person,0.6793,1310.4,395.5,1584.9,760.0
7423,247.435,coco_yolov8s,0,person,0.6507,1144.5,186.7,1407.1,686.9
7423,247.435,coco_yolov8s,0,person,0.2541,971.9,418.6,1095.5,798.8
7424,247.469,coco_yolov8s,0,person,0.7740,1134.2,186.8,1387.2,693.2
7424,247.469,coco_yolov8s,0,person,0.7509,1661.8,4.7,1919.1,609.1
7424,247.469,coco_yolov8s,0,person,0.7303,1292.1,404.5,1574.3,797.2
7424,247.469,coco_yolov8s,0,person,0.4169,971.6,423.6,1093.0,799.5
7425,247.502,coco_yolov8s,0,person,0.8775,1129.4,187.8,1377.5,690.5
7425,247.502,coco_yolov8s,0,person,0.8430,1289.6,420.8,1564.7,795.6
7425,247.502,coco_yolov8s,0,person,0.8242,1628.2,0.9,1919.4,620.0
7425,247.502,coco_yolov8s,0,person,0.4453,970.5,432.3,1088.4,802.8
7426,247.535,coco_yolov8s,0,person,0.8902,1123.7,196.0,1369.0,694.1
7426,247.535,coco_yolov8s,0,person,0.8419,1288.5,426.2,1555.0,803.6
7426,247.535,coco_yolov8s,0,person,0.7688,1604.0,2.2,1919.3,631.8
7426,247.535,coco_yolov8s,0,person,0.4124,967.5,438.1,1084.7,804.7
7427,247.569,coco_yolov8s,0,person,0.8807,1119.6,204.3,1354.7,697.3
7427,247.569,coco_yolov8s,0,person,0.8342,1283.5,438.8,1548.1,805.8
7427,247.569,coco_yolov8s,0,person,0.8011,1578.7,1.4,1919.1,647.3
7428,247.602,coco_yolov8s,0,person,0.8428,1113.6,206.9,1349.5,704.4
7428,247.602,coco_yolov8s,0,person,0.7672,1287.0,435.2,1541.1,800.5
7428,247.602,coco_yolov8s,0,person,0.5635,1563.3,6.7,1918.9,625.9
7429,247.635,coco_yolov8s,0,person,0.7350,1111.7,209.2,1345.0,710.7
7429,247.635,coco_yolov8s,0,person,0.6650,1287.0,434.1,1538.4,805.7
7429,247.635,coco_yolov8s,0,person,0.5973,1528.5,2.6,1919.2,648.2
7430,247.669,coco_yolov8s,0,person,0.6851,1487.2,0.6,1918.9,654.0
7430,247.669,coco_yolov8s,0,person,0.5773,1150.3,228.6,1346.2,674.6
7430,247.669,coco_yolov8s,0,person,0.3438,1289.3,435.4,1531.5,809.9
7430,247.669,coco_yolov8s,0,person,0.3234,1157.9,228.6,1304.9,641.5
7431,247.702,coco_yolov8s,0,person,0.7192,1292.1,0.4,1919.3,659.6
7431,247.702,coco_yolov8s,0,person,0.4268,1290.1,435.5,1521.0,813.6
7431,247.702,coco_yolov8s,0,person,0.4109,1145.8,256.7,1319.0,697.2
7431,247.702,coco_yolov8s,0,person,0.2743,1151.9,264.1,1274.0,578.3
7432,247.735,coco_yolov8s,0,person,0.8317,1269.9,0.5,1918.8,657.1
7432,247.735,coco_yolov8s,0,person,0.4186,1286.8,435.3,1524.3,817.4
7432,247.735,coco_yolov8s,0,person,0.2838,1141.4,270.1,1269.0,622.5
7432,247.735,coco_yolov8s,0,person,0.2680,1133.6,268.4,1308.9,703.4
7433,247.769,coco_yolov8s,0,person,0.7622,1262.3,0.8,1898.0,650.8
7433,247.769,coco_yolov8s,0,person,0.3127,1118.9,282.4,1297.8,726.3
7434,247.802,coco_yolov8s,0,person,0.7665,1267.1,0.1,1877.9,608.1
7434,247.802,coco_yolov8s,0,person,0.4941,1111.3,288.3,1283.6,728.2
7434,247.802,coco_yolov8s,0,person,0.3088,1282.7,437.3,1537.9,818.6
7435,247.835,coco_yolov8s,0,person,0.7130,1270.5,0.5,1863.2,638.3
7435,247.835,coco_yolov8s,0,person,0.5408,1273.9,0.4,1688.8,238.4
7435,247.835,coco_yolov8s,0,person,0.3552,1108.1,288.9,1288.6,728.1
7435,247.835,coco_yolov8s,0,person,0.2719,1272.4,435.1,1530.1,817.3
7435,247.835,coco_yolov8s,0,person,0.2514,1524.1,62.1,1853.8,575.3
7436,247.869,coco_yolov8s,0,person,0.7904,1271.9,0.0,1829.5,553.3
7436,247.869,coco_yolov8s,0,person,0.6671,1099.8,291.2,1277.8,729.9
7436,247.869,coco_yolov8s,0,person,0.6062,1275.6,437.2,1533.8,814.0
7436,247.869,coco_yolov8s,0,person,0.3818,1577.8,0.7,1681.5,218.5
7436,247.869,coco_yolov8s,0,person,0.3066,1501.7,72.6,1827.9,545.1
7437,247.902,coco_yolov8s,0,person,0.8926,1265.8,0.8,1809.7,547.6
7437,247.902,coco_yolov8s,0,person,0.5056,1080.1,294.0,1268.6,727.7
7437,247.902,coco_yolov8s,0,person,0.4837,1256.7,435.3,1520.3,812.1
7438,247.935,coco_yolov8s,0,person,0.7899,1270.2,0.0,1791.4,564.3
7438,247.935,coco_yolov8s,0,person,0.6517,1247.7,436.5,1524.7,813.2
7438,247.935,coco_yolov8s,0,person,0.5650,1057.4,289.4,1263.1,732.5
7438,247.935,coco_yolov8s,0,person,0.3756,1271.5,0.5,1656.1,267.5
7439,247.969,coco_yolov8s,0,person,0.7826,1274.8,0.3,1772.3,601.5
7439,247.969,coco_yolov8s,0,person,0.6755,1242.9,435.4,1517.2,804.5
7439,247.969,coco_yolov8s,0,person,0.6519,1038.8,291.1,1250.5,731.4
7439,247.969,coco_yolov8s,0,person,0.2828,1272.2,0.8,1636.7,278.8
7440,248.002,coco_yolov8s,0,person,0.8325,1032.9,290.8,1244.0,731.2
7440,248.002,coco_yolov8s,0,person,0.7969,1273.1,0.0,1750.8,595.2
7440,248.002,coco_yolov8s,0,person,0.6189,1243.7,444.6,1623.3,811.2
7441,248.035,coco_yolov8s,0,person,0.8869,1267.8,0.2,1732.9,691.3
7441,248.035,coco_yolov8s,0,person,0.7907,1030.5,291.8,1233.9,731.4
7441,248.035,coco_yolov8s,0,person,0.4565,1243.1,454.0,1534.2,814.1
7442,248.069,coco_yolov8s,0,person,0.7821,1032.8,293.7,1224.0,732.0
7442,248.069,coco_yolov8s,0,person,0.7657,1273.3,0.3,1720.0,693.0
7442,248.069,coco_yolov8s,0,person,0.6104,1245.2,462.3,1550.4,813.9
7442,248.069,coco_yolov8s,0,person,0.4249,1275.7,0.7,1919.6,689.8
7443,248.102,coco_yolov8s,0,person,0.8900,1274.8,0.0,1704.3,701.4
7443,248.102,coco_yolov8s,0,person,0.7626,1033.7,303.0,1216.2,732.5
7443,248.102,coco_yolov8s,0,person,0.6597,1265.1,475.8,1511.1,784.7
7444,248.135,coco_yolov8s,0,person,0.7709,1268.7,0.0,1686.8,721.1
7444,248.135,coco_yolov8s,0,person,0.5633,1246.5,482.9,1504.1,790.7
7444,248.135,coco_yolov8s,0,person,0.4326,1034.1,307.9,1210.5,730.1
7445,248.169,coco_yolov8s,0,person,0.8354,1036.0,311.3,1202.6,739.1
7445,248.169,coco_yolov8s,0,person,0.8288,1263.9,1.5,1676.8,756.2
7445,248.169,coco_yolov8s,0,person,0.2738,1245.7,488.4,1526.3,800.6
7446,248.202,coco_yolov8s,0,person,0.7153,1262.7,1.4,1656.7,628.1
7446,248.202,coco_yolov8s,0,person,0.5075,1035.5,323.5,1194.1,742.1
7446,248.202,coco_yolov8s,0,person,0.4638,1244.0,470.3,1532.5,825.8
7447,248.235,coco_yolov8s,0,person,0.8052,1254.1,0.8,1637.1,665.7
7447,248.235,coco_yolov8s,0,person,0.6363,1027.2,327.3,1187.1,750.0
7447,248.235,coco_yolov8s,0,person,0.4996,1243.4,494.3,1524.9,827.9
7448,248.269,coco_yolov8s,0,person,0.7277,1242.4,0.0,1621.9,706.6
7448,248.269,coco_yolov8s,0,person,0.6731,1245.8,490.4,1520.8,810.8
7448,248.269,coco_yolov8s,0,person,0.6610,1010.5,355.5,1175.3,753.5
7449,248.302,coco_yolov8s,0,person,0.7043,1232.4,0.8,1604.4,756.5
7449,248.302,coco_yolov8s,0,person,0.5200,1001.8,359.7,1148.4,689.4
7449,248.302,coco_yolov8s,0,person,0.3216,1249.8,0.8,1481.5,335.4
7449,248.302,coco_yolov8s,0,person,0.2559,1233.4,284.3,1600.8,756.9
7450,248.335,coco_yolov8s,0,person,0.7164,1217.8,305.9,1584.9,765.7
7450,248.335,coco_yolov8s,0,person,0.6271,1234.6,2.1,1471.9,343.1
7450,248.335,coco_yolov8s,0,person,0.5136,986.3,360.0,1157.7,757.8
7451,248.369,coco_yolov8s,0,person,0.5258,1205.8,306.6,1570.7,752.9
7451,248.369,coco_yolov8s,0,person,0.4599,1227.3,2.5,1457.6,349.0
7451,248.369,coco_yolov8s,0,person,0.4170,979.2,360.2,1154.8,761.0
7451,248.369,coco_yolov8s,0,person,0.4059,1205.2,0.2,1568.3,760.4
7452,248.402,coco_yolov8s,0,person,0.7256,1194.1,278.2,1554.6,828.9
7452,248.402,coco_yolov8s,0,person,0.6528,1225.0,1.8,1437.7,354.8
7452,248.402,coco_yolov8s,0,person,0.4577,964.7,361.6,1148.9,761.9
7452,248.402,coco_yolov8s,0,person,0.4518,1195.8,282.9,1555.0,639.4
7452,248.402,coco_yolov8s,0,person,0.3547,1701.0,49.0,1919.0,279.8
7453,248.435,coco_yolov8s,0,person,0.5996,1182.0,0.0,1540.2,739.8
7453,248.435,coco_yolov8s,0,person,0.4565,1687.6,19.8,1919.0,313.2
7453,248.435,coco_yolov8s,0,person,0.4269,1184.8,295.8,1539.6,725.8
7453,248.435,coco_yolov8s,0,person,0.4188,1215.4,0.4,1420.1,358.1
7454,248.469,coco_yolov8s,0,person,0.7720,1177.0,303.1,1525.7,815.7
7454,248.469,coco_yolov8s,0,person,0.7629,1215.8,0.0,1416.3,362.6
7454,248.469,coco_yolov8s,0,person,0.4466,1672.8,2.7,1919.5,356.4
7454,248.469,coco_yolov8s,0,person,0.2608,927.1,359.2,1158.0,771.7
7455,248.502,coco_yolov8s,0,person,0.8378,1171.0,4.0,1511.1,806.0
7455,248.502,coco_yolov8s,0,person,0.5064,924.3,360.1,1153.4,767.0
7455,248.502,coco_yolov8s,0,person,0.3803,1753.5,2.8,1919.0,587.7
7455,248.502,coco_yolov8s,0,person,0.3119,1762.7,236.3,1919.0,588.5
7456,248.535,coco_yolov8s,0,person,0.8720,1170.4,17.4,1494.4,740.0
7456,248.535,coco_yolov8s,0,person,0.6971,1748.1,0.7,1919.2,603.1
7456,248.535,coco_yolov8s,0,person,0.5054,1206.5,523.9,1515.4,828.8
7456,248.535,coco_yolov8s,0,person,0.3122,1750.4,235.8,1919.5,605.5
7457,248.569,coco_yolov8s,0,person,0.7760,1184.4,16.5,1482.7,782.1
7457,248.569,coco_yolov8s,0,person,0.7498,1656.7,3.3,1919.2,617.2
7457,248.569,coco_yolov8s,0,person,0.5598,921.3,361.3,1116.2,771.5
7457,248.569,coco_yolov8s,0,person,0.3351,1205.8,523.6,1516.2,827.3
7458,248.602,coco_yolov8s,0,person,0.9093,1658.5,0.6,1919.3,633.5
7458,248.602,coco_yolov8s,0,person,0.6414,921.7,367.6,1109.2,759.8
7458,248.602,coco_yolov8s,0,person,0.6085,1179.0,12.0,1494.0,761.6
7458,248.602,coco_yolov8s,0,person,0.2776,1207.5,523.3,1508.8,822.3
7459,248.635,coco_yolov8s,0,person,0.9088,1659.2,1.8,1919.3,644.9
7459,248.635,coco_yolov8s,0,person,0.4994,1158.9,368.8,1513.4,811.3
7459,248.635,coco_yolov8s,0,person,0.3936,982.6,371.8,1080.5,639.4
7459,248.635,coco_yolov8s,0,person,0.3102,1204.2,100.2,1480.2,743.3
7460,248.669,coco_yolov8s,0,person,0.8774,1691.4,0.4,1919.2,655.5
7460,248.669,coco_yolov8s,0,person,0.4314,1193.2,150.4,1444.0,776.3
7460,248.669,coco_yolov8s,0,person,0.3548,1156.0,366.8,1523.8,808.2
7460,248.669,coco_yolov8s,0,person,0.3001,1179.9,146.1,1531.1,791.0
7461,248.702,coco_yolov8s,0,person,0.8907,1662.3,29.9,1919.0,661.5
7461,248.702,coco_yolov8s,0,person,0.5493,1153.7,374.2,1525.5,808.5
7461,248.702,coco_yolov8s,0,person,0.3065,1164.8,128.6,1528.5,808.3
7461,248.702,coco_yolov8s,0,person,0.2539,962.0,377.3,1084.8,763.1
7462,248.735,coco_yolov8s,0,person,0.9168,1643.0,43.4,1919.6,667.2
7462,248.735,coco_yolov8s,0,person,0.5768,969.3,383.1,1084.4,758.6
7462,248.735,coco_yolov8s,0,person,0.4979,1171.1,114.5,1343.0,508.9
7462,248.735,coco_yolov8s,0,person,0.3448,1149.6,377.1,1490.4,794.5
7462,248.735,coco_yolov8s,0,person,0.2548,1170.5,112.6,1418.4,672.4
7463,248.769,coco_yolov8s,0,person,0.9014,1684.3,48.5,1919.5,667.3
7463,248.769,coco_yolov8s,0,person,0.6557,1155.5,388.4,1518.5,786.7
7463,248.769,coco_yolov8s,0,person,0.2741,963.4,393.8,1071.2,763.8
7463,248.769,coco_yolov8s,0,person,0.2656,1159.5,157.9,1335.1,544.7
7463,248.769,coco_yolov8s,0,person,0.2554,1160.9,157.3,1414.3,640.2
7464,248.802,coco_yolov8s,0,person,0.6587,1149.5,170.0,1530.1,788.6
7464,248.802,coco_yolov8s,0,person,0.6333,1660.0,46.7,1917.3,669.2
7464,248.802,coco_yolov8s,0,person,0.3977,956.1,413.6,1048.3,693.0
7465,248.835,coco_yolov8s,0,person,0.7235,1659.1,47.9,1896.2,669.7
7465,248.835,coco_yolov8s,0,person,0.4948,1142.4,173.2,1531.7,792.2
7465,248.835,coco_yolov8s,0,person,0.4532,1142.3,171.6,1419.3,781.6
7465,248.835,coco_yolov8s,0,person,0.3638,950.3,422.5,1041.8,602.9
7466,248.869,coco_yolov8s,0,person,0.8360,1660.5,53.5,1878.5,669.0
7466,248.869,coco_yolov8s,0,person,0.5416,1105.3,171.0,1381.8,774.4
7466,248.869,coco_yolov8s,0,person,0.4320,1105.3,170.7,1514.9,781.3
7467,248.902,coco_yolov8s,0,person,0.6805,1658.2,59.0,1859.7,670.5
7467,248.902,coco_yolov8s,0,person,0.6210,1087.3,172.6,1373.0,775.0
7467,248.902,coco_yolov8s,0,person,0.2726,938.9,430.6,1034.3,608.0
7468,248.935,coco_yolov8s,0,person,0.8391,1066.8,172.1,1363.2,788.0
7468,248.935,coco_yolov8s,0,person,0.5255,1476.5,61.9,1846.2,670.3
7468,248.935,coco_yolov8s,0,person,0.2894,924.4,434.9,1051.6,774.4
7469,248.969,coco_yolov8s,0,person,0.5303,1067.1,170.2,1362.8,736.1
7469,248.969,coco_yolov8s,0,person,0.3087,1580.4,59.7,1820.6,674.0
7469,248.969,coco_yolov8s,0,person,0.2886,885.0,436.7,1055.3,839.0
7469,248.969,coco_yolov8s,0,person,0.2562,1477.6,58.6,1820.4,672.8
7470,249.002,coco_yolov8s,0,person,0.5416,1052.9,171.2,1365.1,722.1
7470,249.002,coco_yolov8s,0,person,0.4616,878.9,435.6,1051.2,841.0
7470,249.002,coco_yolov8s,0,person,0.4289,1465.9,71.9,1812.9,678.0
7471,249.035,coco_yolov8s,0,person,0.8768,1053.3,170.3,1359.3,790.7
7471,249.035,coco_yolov8s,0,person,0.8032,1454.7,82.0,1836.2,684.3
7471,249.035,coco_yolov8s,0,person,0.7672,877.6,436.5,1047.2,842.2
7472,249.069,coco_yolov8s,0,person,0.8544,1053.8,169.8,1317.5,786.7
7472,249.069,coco_yolov8s,0,person,0.6454,877.9,436.8,1043.3,841.0
7472,249.069,coco_yolov8s,0,person,0.6031,1455.0,93.2,1804.2,698.1
7473,249.102,coco_yolov8s,0,person,0.8933,1052.9,171.7,1300.1,804.2
7473,249.102,coco_yolov8s,0,person,0.8040,876.0,436.7,1037.0,839.7
7473,249.102,coco_yolov8s,0,person,0.6430,1480.3,106.3,1745.6,707.1
7474,249.135,coco_yolov8s,0,person,0.8725,1050.7,187.9,1287.2,814.1
7474,249.135,coco_yolov8s,0,person,0.7720,876.3,434.9,1029.8,840.1
7474,249.135,coco_yolov8s,0,person,0.7358,1508.1,137.3,1734.7,727.8
7475,249.169,coco_yolov8s,0,person,0.8201,1462.9,179.3,1722.3,725.9
7475,249.169,coco_yolov8s,0,person,0.8113,1052.9,207.4,1278.2,826.9
7475,249.169,coco_yolov8s,0,person,0.7409,872.9,435.8,1022.6,842.7
7476,249.202,coco_yolov8s,0,person,0.8204,1048.5,227.8,1269.3,817.1
7476,249.202,coco_yolov8s,0,person,0.6719,871.1,439.5,1019.6,844.3
7476,249.202,coco_yolov8s,0,person,0.5242,1255.7,187.3,1707.9,765.0
7477,249.235,coco_yolov8s,0,person,0.8346,1043.1,259.2,1266.7,835.6
7477,249.235,coco_yolov8s,0,person,0.6214,868.3,445.8,1015.8,848.7
7477,249.235,coco_yolov8s,0,person,0.5121,1251.0,190.3,1692.8,766.6
7477,249.235,coco_yolov8s,0,person,0.3273,1463.8,192.7,1692.6,743.9
7478,249.269,coco_yolov8s,0,person,0.8434,1036.7,267.0,1264.3,821.2
7478,249.269,coco_yolov8s,0,person,0.7363,864.9,447.7,1011.8,853.1
7478,249.269,coco_yolov8s,0,person,0.4414,1243.4,191.4,1684.5,768.8
7478,249.269,coco_yolov8s,0,person,0.3727,1453.4,189.1,1681.2,743.1
7479,249.302,coco_yolov8s,0,person,0.8387,1243.0,199.6,1666.0,774.1
7479,249.302,coco_yolov8s,0,person,0.7818,1030.5,293.4,1268.2,830.9
7479,249.302,coco_yolov8s,0,person,0.7529,864.5,456.0,1004.8,854.2
7480,249.335,coco_yolov8s,0,person,0.8992,1240.8,200.7,1652.7,764.9
7480,249.335,coco_yolov8s,0,person,0.6825,1028.5,292.8,1239.8,768.2
7480,249.335,coco_yolov8s,0,person,0.4818,863.2,466.9,998.4,855.8
7481,249.369,coco_yolov8s,0,person,0.8807,1242.2,199.4,1639.8,772.7
7481,249.369,coco_yolov8s,0,person,0.7933,1021.1,297.1,1229.5,795.2
7481,249.369,coco_yolov8s,0,person,0.6598,861.6,476.0,993.1,858.4
7482,249.402,coco_yolov8s,0,person,0.8812,1242.6,195.2,1625.5,775.6
7482,249.402,coco_yolov8s,0,person,0.6186,1013.1,299.2,1221.5,787.7
7482,249.402,coco_yolov8s,0,person,0.4500,856.7,484.7,988.8,860.3
7483,249.435,coco_yolov8s,0,person,0.8910,1242.6,195.4,1612.0,776.4
7483,249.435,coco_yolov8s,0,person,0.7547,994.4,298.2,1221.6,768.6
7484,249.469,coco_yolov8s,0,person,0.9274,1242.0,201.3,1598.6,775.7
7484,249.469,coco_yolov8s,0,person,0.7480,965.2,299.4,1207.0,790.1
7485,249.502,coco_yolov8s,0,person,0.8896,1245.3,204.7,1586.0,771.9
7485,249.502,coco_yolov8s,0,person,0.8029,997.5,299.4,1195.8,795.4
7486,249.535,coco_yolov8s,0,person,0.9228,1242.3,212.5,1571.9,769.2
7486,249.535,coco_yolov8s,0,person,0.7393,988.7,301.3,1189.6,797.7
7486,249.535,coco_yolov8s,0,person,0.3764,841.2,480.9,972.3,861.6
7487,249.569,coco_yolov8s,0,person,0.8870,1241.4,220.1,1560.0,767.9
7487,249.569,coco_yolov8s,0,person,0.7525,983.1,301.2,1182.7,799.6
7487,249.569,coco_yolov8s,0,person,0.3914,840.0,481.2,970.3,862.7
7487,249.569,coco_yolov8s,0,person,0.2512,1126.3,566.3,1241.2,848.3
7488,249.602,coco_yolov8s,0,person,0.9216,1242.0,218.7,1548.1,772.2
7488,249.602,coco_yolov8s,0,person,0.7986,976.3,300.7,1173.9,801.8
7488,249.602,coco_yolov8s,0,person,0.3315,1122.6,566.2,1235.6,849.3
7489,249.635,coco_yolov8s,0,person,0.9110,1242.8,233.2,1542.3,772.9
7489,249.635,coco_yolov8s,0,person,0.5423,974.1,300.5,1168.7,799.4
7489,249.635,coco_yolov8s,0,person,0.3951,973.8,530.6,1166.9,798.2
7489,249.635,coco_yolov8s,0,person,0.3366,1015.1,300.4,1134.7,566.5
7489,249.635,coco_yolov8s,0,person,0.2946,841.0,481.5,962.7,860.2
7490,249.669,coco_yolov8s,0,person,0.9057,1243.1,271.6,1543.2,772.0
7490,249.669,coco_yolov8s,0,person,0.5411,1114.4,568.9,1221.2,846.2
7490,249.669,coco_yolov8s,0,person,0.4785,961.2,302.4,1152.8,801.4
7490,249.669,coco_yolov8s,0,person,0.4678,1011.5,301.9,1136.2,569.0
7490,249.669,coco_yolov8s,0,person,0.4158,962.6,527.9,1157.9,799.5
7490,249.669,coco_yolov8s,0,person,0.2965,832.6,482.0,960.1,862.4
7491,249.702,coco_yolov8s,0,person,0.8935,1243.4,308.1,1544.6,773.2
7491,249.702,coco_yolov8s,0,person,0.7195,965.3,304.0,1149.2,807.0
7491,249.702,coco_yolov8s,0,person,0.4960,1111.1,572.7,1215.7,847.0
7491,249.702,coco_yolov8s,0,person,0.4077,830.2,483.1,958.5,861.5
7491,249.702,coco_yolov8s,0,person,0.3121,1006.9,304.1,1138.9,569.3
7492,249.735,coco_yolov8s,0,person,0.8889,1246.1,315.6,1540.3,772.2
7492,249.735,coco_yolov8s,0,person,0.7832,962.5,309.5,1143.0,808.6
